company,date,year,indid,ind,行业,sfcy,rd,rda,fin,size,lev,grow,share,board,ip,roe,ocf,pat,inv,m2,sfin,guquan,efi
300580,2017-12-31,2017,C36,0,汽车制造业,0,17.11042404,0.017909454,0.029912943,21.13285065,0.201654568,0.00225223,0.563699961,0.400000006,0.050273001,0.143187001,0.101649158,4.394449155,2.772588722,0.081100002,0.023926953,0,
300580,2018-12-31,2018,C36,0,汽车制造业,0,17.32862091,0.019782636,0.029912943,21.25157166,0.225254416,0.00110417,0.563699961,0.400000006,0.05229,0.120393001,0.081198707,,,0.069899999,0.023926953,0,
300581,2017-12-31,2017,C39,1,计算机、通信和其他电子设备制造业,0,15.59429836,0.008503316,0.171820998,20.36159706,0.245872647,-0.00126345,0.456900001,0.428571433,0.058331002,0.090089001,-0.071970657,2.48490665,2.48490665,0.081100002,0.164168596,0,
300581,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,15.26909447,0.005595238,0.260482579,20.45493317,0.222345278,-0.00022121,0.456900001,0.428571433,0.062438998,0.109047003,0.012130747,,,0.069899999,0.253512114,0,
300582,2017-12-31,2017,C39,1,计算机、通信和其他电子设备制造业,0,18.08689308,0.048599478,0.289280623,21.11103439,0.590813696,0.00167873,0.379599988,0.375,0.058611002,0.027224001,0.037482094,5.164785974,4.624972813,0.081100002,0.09327361,0,
300582,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,17.98288727,0.041317377,0.275507659,21.16935921,0.631364524,0.00264664,0.380999982,0.375,0.049605999,0.074610002,0.065633461,,,0.069899999,0.093775332,0,
300583,2017-12-31,2017,C27,1,医药制造业,0,17.27071762,0.015640264,0.153574035,21.42862511,0.185931832,0.00382441,0.368600011,0.428571433,0.036346,0.074240997,0.005381997,2.197224577,1.945910149,0.081100002,0.153574035,0,
300583,2018-12-31,2018,C27,1,医药制造业,0,17.48980522,0.015194122,0.266885459,21.676651,0.393495113,0.00339514,0.368600011,0.571428597,0.036557,0.071139999,-0.128894225,,,0.069899999,0.262438148,0,
300584,2017-12-31,2017,C27,1,医药制造业,0,17.38395119,0.056083035,0.119219802,20.2648735,0.22139886,0.00620334,0.415499985,0.375,0.021438001,0.165282995,0.073632084,,,0.081100002,0.117954575,0,
300584,2018-12-31,2018,C27,1,医药制造业,0,17.72285843,0.062663667,0.305522919,20.49283218,0.367107689,0.00564514,0.415899992,0.375,0.022214999,0.151506007,0.097219661,,,0.069899999,0.126880109,0,
300585,2017-12-31,2017,C36,0,汽车制造业,0,17.22054482,0.047392908,0.115663216,20.26982689,0.405938178,0.00212071,0.363499999,0.428571433,0.056812,0.135717005,0.065418079,3.761200116,1.609437912,0.081100002,0.103290349,0,
300585,2018-12-31,2018,C36,0,汽车制造业,0,17.33097649,0.043362647,0.146351457,20.46913338,0.680347145,-0.00116484,0.359500021,0.428571433,0.035298999,0.100288004,0.054952037,,,0.069899999,0.123965643,0,
300586,2017-12-31,2017,C29,0,橡胶和塑料制品业,0,16.59584618,0.019275725,0.191633224,20.54475594,0.41999042,0.00111582,0.390400022,0.428571433,0.019610999,0.095569,0.040508442,1.098612289,1.098612289,0.081100002,0.190172166,0,19.2618168
300586,2018-12-31,2018,C29,0,橡胶和塑料制品业,0,16.78765869,0.020746181,0.179836452,20.66305161,0.557858646,0.0025762,0.390400022,0.428571433,0.019828999,0.106068,0.078524634,,,0.069899999,0.178774387,0,
300587,2017-12-31,2017,C29,0,橡胶和塑料制品业,0,16.19269562,0.010891055,0.102353916,20.71250916,0.138697103,0.00093953,0.202800006,0.428571433,0.039338,0.085749999,-0.019629331,3.433987204,2.48490665,0.081100002,0.085608929,0,19.27509607
300587,2018-12-31,2018,C29,0,橡胶和塑料制品业,0,16.47387886,0.00805302,0.061666731,21.29558563,0.697958052,0.00544661,0.197999999,0.428571433,0.037519,0.086571001,-0.005488822,,,0.069899999,0.052520033,0,
300590,2017-12-31,2017,C39,1,计算机、通信和其他电子设备制造业,0,17.64347649,0.052152876,0.449625611,20.59705162,0.145646453,0.00341626,0.382499993,0.400000006,0.047366001,0.199544996,0.08822269,3.044522438,1.609437912,0.081100002,0.448876917,0,19.51929303
300590,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,18.02600479,0.063466839,0.14494516,20.78324318,0.228605077,0.00313911,0.379000008,0.400000006,0.047109999,0.152546003,0.08999528,,,0.069899999,0.14494516,0,
300593,2017-12-31,2017,C38,1,电气机械及器材制造业,0,18.05641174,0.091790222,0.173828244,20.44466019,0.360908568,-6.938E-05,0.222800002,0.333333343,0.038249001,0.077657998,-0.027008817,4.369447852,3.663561646,0.081100002,0.173828244,0,19.80697511
300593,2018-12-31,2018,C38,1,电气机械及器材制造业,0,18.2270813,0.06132213,0.155069262,21.01869583,0.816590667,0.00376458,0.218199998,0.333333343,0.03833,0.057693001,0.067136735,,,0.069899999,0.129926339,0,
300595,2017-12-31,2017,C35,1,专用设备制造业,0,16.15697479,0.011269029,0.188269973,20.64267159,0.135695368,0.00325976,0.373199999,0.333333343,0.020315999,0.263392001,0.156854957,2.197224577,1.386294361,0.081100002,0.17949146,0,20.03243597
300595,2018-12-31,2018,C35,1,专用设备制造业,0,16.36789894,0.010456574,0.162454844,20.92842293,0.134217426,0.00471043,0.372200012,0.333333343,0.023801999,0.221417993,0.120974109,,,0.069899999,0.145215854,0,
300596,2017-12-31,2017,C26,0,化学原料及化学制品制造业,0,17.78657341,0.035579782,0.170352846,21.12255096,0.61820662,0.00413327,0.180300012,0.333333343,0.066964999,0.179995,0.021060694,3.33220451,3.36729583,0.081100002,0.170352846,0,18.42068074
300596,2018-12-31,2018,C26,0,化学原料及化学制品制造业,0,18.02207756,0.033273552,0.194939256,21.42506981,0.835374713,0.0030229,0.180300012,0.333333343,0.082988001,0.194085002,0.017351201,,,0.069899999,0.194939256,0,
300597,2017-12-31,2017,I65,0,软件和信息技术服务业,0,16.55342674,0.01605667,0.385248184,20.68505669,0.326640666,0.00036606,0.200000003,0.363636374,0.064436004,0.073344998,0.007151842,1.386294361,0,0.081100002,0.383185953,1,
300597,2018-12-31,2018,I65,0,软件和信息技术服务业,0,16.55324936,0.01478916,0.308237165,20.76711082,0.365257651,-0.00020523,0.200000003,0.363636374,0.065879002,0.058869999,0.014106961,,,0.069899999,0.306419641,1,
300598,2017-12-31,2017,I65,0,软件和信息技术服务业,0,17.4747963,0.072113194,0.447810858,20.1043148,0.194241241,-0.0003843,0.32980001,0.333333343,0.021452,0.108539999,0.033571403,3.295836866,2.397895273,0.081100002,0.447810858,0,17.03438638
300598,2018-12-31,2018,I65,0,软件和信息技术服务业,0,17.6956768,0.081232481,0.269166023,20.20611763,0.292054981,0.00098622,0.32980001,0.333333343,0.021596,0.032054,-0.097744547,,,0.069899999,0.268327534,0,
300599,2017-12-31,2017,C29,0,橡胶和塑料制品业,0,17.47048378,0.023105746,0.31126532,21.23815727,0.344294876,0.0021513,0.298200011,0.333333343,0.050795,0.140092999,0.106144354,3.931825633,0.693147181,0.081100002,0.31126532,0,19.43228166
300599,2018-12-31,2018,C29,0,橡胶和塑料制品业,0,17.76642609,0.029098419,0.323862582,21.30349731,0.26488921,0.00218854,0.298200011,0.333333343,0.079563998,0.153514996,0.059329715,,,0.069899999,0.323862582,0,
300600,2018-12-31,2018,C37,1,铁路、船舶、航空航天和其它运输设备制造业,0,17.37849426,0.027226903,0.283487767,20.98204231,0.177639678,0.00176787,0.386899978,0.333333343,0.045779999,0.109035,0.030005446,,,0.069899999,0.271068484,0,
300601,2018-12-31,2018,C27,1,医药制造业,0,18.99040604,0.05298394,0.190218881,21.92817116,0.820417523,0.00736949,0.538300037,0.400000006,0.063656002,0.300078988,0.10084869,,,0.069899999,0.190205052,0,
300602,2017-12-31,2017,C39,1,计算机、通信和其他电子设备制造业,0,17.75791931,0.035526339,0.40976572,21.09539986,0.497561634,0.00229464,0.517499983,0.428571433,0.053950999,0.143814996,0.087724105,4.574710979,3.555348061,0.081100002,0.406623453,0,
300602,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,18.03823853,0.036414798,0.230953217,21.35101891,0.615584314,0.00279187,0.506900012,0.428571433,0.080265,0.156012997,0.032540802,,,0.069899999,0.228818059,0,
300604,2018-12-31,2018,C35,1,专用设备制造业,0,17.93795395,0.090965472,0.265221238,20.33522987,0.441657186,0.00202048,0.281000018,0.333333343,0.054225001,0.081972003,0.018351493,,,0.069899999,0.265221238,0,
300605,2017-12-31,2017,I65,0,软件和信息技术服务业,0,16.94748306,0.035188843,0.161064565,20.29450989,0.464543343,0.00223183,0.333700001,0.333333343,0.023141,0.127761006,-0.11532712,1.945910149,0,0.081100002,0.161064565,0,
300605,2018-12-31,2018,I65,0,软件和信息技术服务业,0,17.33027649,0.040522993,0.228983775,20.53616333,0.6722821,0.00299312,0.330600023,0.5,0.030997001,0.113906004,0.109780617,,,0.069899999,0.228983775,0,
300606,2017-12-31,2017,C30,0,非金属矿物制品业,0,16.11360931,0.01702687,0.125704125,20.18657303,0.177394778,0.00170885,0.307500005,0.333333343,0.026314,0.148670003,0.101341009,1.386294361,0.693147181,0.081100002,0.125704125,0,
300606,2018-12-31,2018,C30,0,非金属矿物制品业,0,16.68197441,0.025033517,0.084286548,20.36951447,0.214584589,0.00466394,0.307500005,0.333333343,0.024700999,0.116563,0.012000424,,,0.069899999,0.077164546,0,
300607,2017-12-31,2017,C34,0,通用设备制造业,0,17.58732796,0.037314605,0.088738367,20.87569809,0.517826021,0.00765063,0.400400013,0.333333343,0.028672,0.248824,0.006249486,4.356708827,2.197224577,0.081100002,0.088738367,0,
300607,2018-12-31,2018,C34,0,通用设备制造业,0,18.03440285,0.039788157,0.246220097,21.25858879,0.871369541,0.00567324,0.403699994,0.333333343,0.055477999,0.202885002,0.067455985,,,0.069899999,0.246220097,0,
300608,2017-12-31,2017,I65,0,软件和信息技术服务业,0,18.78388405,0.107360475,0.247430846,20.68694496,0.475313753,0.00079614,0.301200002,0.375,0.038297001,0.127728999,-0.020132545,5.010635294,5.017279837,0.081100002,0.247430846,0,18.19753719
300608,2018-12-31,2018,I65,0,软件和信息技术服务业,0,18.84547043,0.107360475,0.32639277,20.90224838,0.664534748,0.00064448,0.301200002,0.375,0.050921999,0.125808999,0.073926345,,,0.069899999,0.32221216,0,
300609,2017-12-31,2017,I65,0,软件和信息技术服务业,0,17.09860802,0.048704844,0.436229229,20.12058449,0.159162149,0.00174398,0.391899973,0.333333343,0.051828999,0.161598995,0.091765277,2.48490665,1.609437912,0.081100002,0.376819134,0,
300609,2018-12-31,2018,I65,0,软件和信息技术服务业,0,17.42390823,0.060458008,0.425775319,20.22971535,0.157338426,0.00226658,0.391600013,0.333333343,0.067818999,0.133194998,0.035145544,,,0.069899999,0.373288274,0,
300610,2017-12-31,2017,C26,0,化学原料及化学制品制造业,0,16.89095306,0.026590219,0.229254156,20.51816559,0.191238239,0.00200719,0.255600005,0.333333343,0.037000999,0.146840006,0.044320963,3.218875825,3.091042453,0.081100002,0.220643774,0,19.58070166
300610,2018-12-31,2018,C26,0,化学原料及化学制品制造业,0,17.02833366,0.027825549,0.135467485,20.61013412,0.169901833,0.0011857,0.254400015,0.333333343,0.034141,0.119129002,0.077792458,,,0.069899999,0.128748804,0,
300611,2017-12-31,2017,C34,0,通用设备制造业,0,16.60398674,0.01900785,0.10242907,20.56688881,0.271838278,0.00117658,0.425999999,0.375,0.019422,0.086099997,0.017347803,3.135494216,2.079441542,0.081100002,0.10242907,0,
300611,2018-12-31,2018,C34,0,通用设备制造业,0,17.11791611,0.026698601,0.075779766,20.74106026,0.548039794,0.00357634,0.425999999,0.375,0.024278,0.027667001,0.034742296,,,0.069899999,0.075779766,0,
300612,2017-12-31,2017,L72,0,商务服务业,0,16.75160789,0.030458273,0.450079203,20.24300575,0.25541091,0.000793,0.375,0.428571433,0.080346003,0.239337996,-0.048109315,,,0.081100002,0.418737501,0,
300612,2018-12-31,2018,L72,0,商务服务业,0,16.50227737,0.029338578,0.521839023,20.03112984,0.194176793,-0.0026804,0.375,0.428571433,0.070348002,0.047249001,0.228345737,,,0.069899999,0.421473175,0,
300613,2018-12-31,2018,I65,0,软件和信息技术服务业,0,18.70317841,0.107360475,0.351425886,20.89725494,0.149931774,-0.00082831,0.219899997,0.428571433,0.051660001,0.046681002,0.086467989,,,0.069899999,0.324536115,0,
300615,2017-12-31,2017,C39,1,计算机、通信和其他电子设备制造业,0,16.82676125,0.038892303,0.458490372,20.07372093,0.153901011,-0.00033619,0.333300024,0.375,0.038144998,0.093566,0.083081752,3.63758616,0.693147181,0.081100002,0.458490372,0,
300615,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,16.87496567,0.038973533,0.299779832,20.11983871,0.168522969,0.00018155,0.325899988,0.333333343,0.056798,0.033826999,-0.012659451,,,0.069899999,0.295720965,0,
300616,2018-12-31,2018,C21,0,家具制造业,0,19.15631866,0.039211523,0.310127944,22.39510345,0.746431947,0.00248324,0.234899998,0.333333343,0.140433997,0.168378994,0.122193694,,,0.069899999,0.310127944,0,
300617,2018-12-31,2018,C38,1,电气机械及器材制造业,0,16.56698418,0.014771358,0.059581976,20.78204918,0.238338456,-0.00110074,0.284999996,0.375,0.026761999,0.090793997,0.054988857,,,0.069899999,0.059581976,0,
300618,2018-12-31,2018,C32,0,有色金属冶炼及压延加工业,0,17.52553558,0.01184007,0.268920869,21.96179962,0.81683141,0.008994291,0.219500005,0.375,0.036527,0.321397007,0.084275916,,,0.069899999,0.216755316,0,
300620,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,17.1082592,0.032781929,0.310803622,20.52613831,0.477870286,0.00256013,0.300999999,0.428571433,0.06628,0.157470003,0.035708088,,,0.069899999,0.310803622,0,
300623,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,17.07523346,0.016687736,0.460348248,21.16831398,0.1557381,0.00247591,0.317099988,0.333333343,0.080604002,0.128877997,0.167499065,,,0.069899999,0.460348248,0,
300624,2018-12-31,2018,I65,0,软件和信息技术服务业,0,18.39535522,0.107360475,0.268767029,20.37226677,0.189080104,0.00169077,0.1928,0.333333343,0.048615001,0.171997994,0.122414537,,,0.069899999,0.232428342,0,
300625,2018-12-31,2018,C38,1,电气机械及器材制造业,0,17.69926071,0.017607518,0.091167882,21.73868942,0.321081877,0.00073661,0.222399995,0.333333343,0.047106002,0.082901999,-0.025430098,,,0.069899999,0.090805635,0,
300627,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,18.70249176,0.095591813,0.303899705,21.05015945,0.578608871,0.00403879,0.237399995,0.428571433,0.044881999,0.129778996,-0.018789833,,,0.069899999,0.298058301,0,
300628,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,18.73881149,0.036654968,0.100494862,22.04501724,0.071602695,0.00308119,0.213700011,0.444444448,0.071028002,0.267194003,0.182279378,,,0.069899999,0.099331468,0,
300629,2018-12-31,2018,C33,0,金属制品业,0,16.31426239,0.02537277,0.187250644,19.98834229,0.365739942,-0.00156217,0.360400021,0.333333343,0.019625001,0.023374001,-0.096246965,,,0.069899999,0.17687434,0,
300630,2018-12-31,2018,C27,1,医药制造业,0,18.80213356,0.107360475,0.151741534,20.82669258,0.255533785,0.00920729,0.351599991,0.428571433,0.025900001,0.226128995,0.085472226,,,0.069899999,0.150119245,0,
300631,2017-12-31,2017,C35,1,专用设备制造业,0,16.65296745,0.022634208,0.059589636,20.44126129,0.296568692,0.00193494,0.311800003,0.333333343,0.027534001,0.093744002,-0.101249665,4.762173935,4.127134385,0.081100002,0.059589636,0,19.45030016
300631,2018-12-31,2018,C35,1,专用设备制造业,0,16.68525314,0.01889294,0.14347899,20.65422058,0.483443588,0.00609347,0.303200006,0.333333343,0.045373999,0.095151,0.108144484,,,0.069899999,0.137050077,0,
300632,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,17.36249161,0.028735021,0.426772714,20.91213036,0.921348393,0.00563398,0.297999978,0.428571433,0.05026,0.210304007,0.082149528,,,0.069899999,0.410381705,0,
300633,2017-12-31,2017,C35,1,专用设备制造业,0,18.99127007,0.107360475,0.053869117,21.0124321,0.260460526,0.00374936,0.254299998,0.333333343,0.075669996,0.213569,0.102002308,4.919980926,4.127134385,0.081100002,0.053195119,0,20.41945438
300633,2018-12-31,2018,C35,1,专用设备制造业,0,19.26863098,0.107360475,0.075688519,21.3306694,0.400209844,0.00240407,0.254299998,0.333333343,0.097659998,0.213150993,0.127282843,,,0.069899999,0.071219943,0,
300636,2018-12-31,2018,C27,1,医药制造业,0,17.04865837,0.03155645,0.049609743,20.50463486,0.22100763,-0.00099732,0.190899998,0.333333343,0.044546999,0.037877999,0.093243942,,,0.069899999,0.049609743,0,
300637,2018-12-31,2018,C26,0,化学原料及化学制品制造业,0,16.90283775,0.027379094,0.18141821,20.50081253,0.141051471,0.00205061,0.292899996,0.428571433,0.071726002,0.217348993,0.203494161,,,0.069899999,0.18141821,0,
300639,2018-12-31,2018,C27,1,医药制造业,0,17.71856689,0.041702766,0.061895441,20.89575386,0.100149423,0.00211376,0.323300004,0.363636374,0.074855,0.104089998,0.067653812,,,0.069899999,0.052848134,0,
300640,2018-12-31,2018,R87,0,文化艺术业,0,16.74534607,0.047271397,0.451388001,19.88633347,0.296153426,0.00184478,0.470499992,0.428571433,0.011845,0.136292994,0.06917844,,,0.069899999,0.434782535,0,
300641,2018-12-31,2018,C26,0,化学原料及化学制品制造业,0,17.55694771,0.026308807,0.235168189,21.19479942,0.228038043,0.0003384,0.281299978,0.333333343,0.057888001,0.046135001,0.022318592,,,0.069899999,0.235168189,0,
300642,2018-12-31,2018,C27,1,医药制造业,0,17.50434113,0.036268424,0.457790256,20.82114983,0.076827474,0.00204558,0.200300008,0.428571433,0.037409,0.147594005,0.146275654,,,0.069899999,0.457790256,0,
300643,2018-12-31,2018,C36,0,汽车制造业,0,16.04541397,0.017963113,0.339927733,20.06484795,0.223812968,-0.00020629,0.502499998,0.428571433,0.036114998,0.075709999,0.043590195,,,0.069899999,0.339927733,0,
300645,2018-12-31,2018,I65,0,软件和信息技术服务业,0,18.06953621,0.069461197,0.221516952,20.73652267,0.602333367,0.00262661,0.289599985,0.333333343,0.030650999,0.084215999,0.006452551,,,0.069899999,0.221303791,0,
300648,2018-12-31,2018,C40,1,仪器仪表制造业,0,17.77810478,0.074706152,0.199735671,20.37229729,0.323065668,-0.00018879,0.163399994,0.428571433,0.030797999,0.038143001,-0.028092999,,,0.069899999,0.199735671,0,
300650,2018-12-31,2018,C38,1,电气机械及器材制造业,0,16.91908073,0.028711639,0.176644057,20.46953201,0.489311993,0.00441566,0.307799995,0.333333343,0.026342999,0.120081,0.067100309,,,0.069899999,0.14747104,0,
300651,2018-12-31,2018,C24,0,文教、工美、体育和娱乐用品制造业,0,16.58808327,0.017335447,0.126312658,20.64308548,0.421499848,0.00351635,0.217099994,0.428571433,0.031397998,0.055950999,0.012768985,,,0.069899999,0.123626143,0,
300652,2018-12-31,2018,C36,0,汽车制造业,0,16.50582314,0.010381698,0.44966194,21.07353401,0.943687439,-0.00074707,0.337500006,0.428571433,0.026013,0.119579002,0.061497889,,,0.069899999,0.44966194,0,
300653,2018-12-31,2018,C35,1,专用设备制造业,0,16.62693596,0.028482975,0.226456061,20.18538475,0.103944845,0.00179238,0.425300002,0.333333343,0.044479001,0.169565007,0.132650793,,,0.069899999,0.226456061,0,
300654,2018-12-31,2018,R85,0,新闻和出版业,0,14.17845821,0.002233936,0.284873784,20.28244781,0.421394348,1.193E-05,0.467099994,0.333333343,0.028905001,0.073177002,0.067685813,,,0.069899999,0.269724727,0,
300656,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,16.73430443,0.029950988,0.121620916,20.2424984,0.326373518,0.01240926,0.143900007,0.428571433,0.020818001,0.122938998,-0.019873377,,,0.069899999,0.105447762,0,
300658,2018-12-31,2018,C17,0,纺织业,0,17.53497505,0.033505451,0.197505653,20.93102264,0.588232517,0.00038102,0.273000002,0.333333343,0.143932,0.053291,0.032063045,,,0.069899999,0.197099462,0,
300659,2018-12-31,2018,I65,0,软件和信息技术服务业,0,18.06988716,0.107360475,0.567472577,20.20121384,0.313818365,0.00266443,0.296000004,0.428571433,0.023087,0.098416001,0.017227327,,,0.069899999,0.536743522,0,
300660,2018-12-31,2018,C38,1,电气机械及器材制造业,0,18.36641693,0.031404044,0.202778757,21.82723618,0.421223789,0.00111776,0.370000005,0.333333343,0.048326001,0.097686999,0.047151368,,,0.069899999,0.201120988,0,
300661,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,18.34443283,0.087224059,0.212649047,20.78370857,0.211999193,0.00076928,0.209699988,0.400000006,0.043928999,0.126626998,0.078767031,,,0.069899999,0.212649047,0,
300662,2018-12-31,2018,L72,0,商务服务业,0,16.0381794,0.006698421,0.242533624,21.04406357,0.65616262,0.009353709,0.363000005,0.333333343,0.205043003,0.184928998,0.096688524,,,0.069899999,0.242407233,0,
300663,2018-12-31,2018,I65,0,软件和信息技术服务业,0,18.4277668,0.071608633,0.309852928,21.06430626,0.907398641,0.00123584,0.299899995,0.333333343,0.033629,0.059459999,-0.035555787,,,0.069899999,0.289608449,0,
300664,2018-12-31,2018,N77,0,生态保护和环境治理业,0,16.40835762,0.002344988,0.125317261,22.46383286,0.765262067,-0.0004449,0.300999999,0.375,0.034525,0.059891999,0.01645403,,,0.069899999,0.125317261,0,
300665,2018-12-31,2018,C26,0,化学原料及化学制品制造业,0,16.45003891,0.016380411,0.184185147,20.56170654,0.844953537,0.00351957,0.253600001,0.400000006,0.025498001,0.058607999,-0.038438249,,,0.069899999,0.184185147,0,
300667,2018-12-31,2018,C40,1,仪器仪表制造业,0,16.93053055,0.044467162,0.234583348,20.04353333,0.265401453,0.0021423,0.295599997,0.333333343,0.039246,0.124595001,0.018145399,,,0.069899999,0.234583348,0,
300668,2018-12-31,2018,M74,0,专业技术服务业,0,16.70606232,0.037577353,0.211955294,19.98741531,0.173399389,0.00367614,0.449299991,0.428571433,0.165324003,0.211107999,0.056633264,,,0.069899999,0.207641482,0,
300669,2018-12-31,2018,C34,0,通用设备制造业,0,16.51832199,0.028683743,0.124063998,20.06974602,0.117122523,0.00074247,0.435299993,0.333333343,0.026126999,0.083513997,0.042389728,,,0.069899999,0.123679541,0,
300670,2018-12-31,2018,C38,1,电气机械及器材制造业,0,16.43896866,0.017331647,0.067842022,20.49419022,0.353011906,0.00045779,0.395500004,0.400000006,0.027523,0.061645001,-0.027320929,,,0.069899999,0.067842022,0,
300671,2018-12-31,2018,I65,0,软件和信息技术服务业,0,17.62191772,0.051439658,0.109894775,20.58926392,0.579393983,0.0012952,0.445899993,0.333333343,0.017033,0.101216003,0.003373426,,,0.069899999,0.109894775,0,
300672,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,18.86972046,0.0962938,0.311515957,21.21007156,0.618061185,-0.00028279,0.219099998,0.428571433,0.048243001,0.045657001,-0.046473272,,,0.069899999,0.261909604,0,
300673,2018-12-31,2018,C13,0,农副食品加工业,0,17.06613731,0.021865316,0.261788964,20.88899231,0.2068685,0.00375514,0.362800002,0.428571433,0.062399,0.154440001,0.110017963,,,0.069899999,0.24005729,0,
300675,2018-12-31,2018,M74,0,专业技术服务业,0,17.4034996,0.042671751,0.324240476,20.55771828,0.908244789,0.00039745,0.428600013,0.333333343,0.046133,0.076415002,0.050726097,,,0.069899999,0.313025922,1,
300676,2018-12-31,2018,M74,0,专业技术服务业,0,19.39459038,0.050429966,0.251559407,22.38176155,0.234937742,0.00210381,0.371800005,0.333333343,0.092601001,0.095847003,0.00279684,,,0.069899999,0.203766763,0,
300677,2018-12-31,2018,C29,0,橡胶和塑料制品业,0,17.95161247,0.025801552,0.355294466,21.6089325,0.904516518,0.00081157,0.419700027,0.428571433,0.032687999,0.151943997,0.076622054,,,0.069899999,0.353850931,0,
300678,2018-12-31,2018,I65,0,软件和信息技术服务业,0,16.67861557,0.023960486,0.313903093,20.40996552,0.291443229,0.00184982,0.335099995,0.333333343,0.048951998,0.084868997,-0.01741779,,,0.069899999,0.313903093,1,
300679,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,18.70622253,0.034849606,0.278560251,22.06293488,0.115480296,-0.00057455,0.254099995,0.428571433,0.052060999,0.073266,0.087754339,,,0.069899999,0.254612565,0,
300680,2018-12-31,2018,C36,0,汽车制造业,0,16.58100891,0.018052384,0.07451681,20.59548569,0.583636761,0.00505726,0.279699981,0.428571433,0.024205999,0.013232,0.027959039,,,0.069899999,0.07451681,0,
300681,2018-12-31,2018,C38,1,电气机械及器材制造业,0,17.64450455,0.037524644,0.240689516,20.92726326,0.885504425,0.00220899,0.416699976,0.333333343,0.049054999,0.082094997,0.019009849,,,0.069899999,0.240689516,0,
300682,2018-12-31,2018,I65,0,软件和信息技术服务业,0,18.72224045,0.063518651,0.40229395,21.47866249,0.570386946,0.00297011,0.233199999,0.400000006,0.070165001,0.088638,0.001241271,,,0.069899999,0.40229395,0,
300683,2018-12-31,2018,C27,1,医药制造业,0,17.21192932,0.013852466,0.146785229,21.49122238,0.260748595,-0.0021244,0.386999995,0.333333343,0.026416,0.054561,0.034065582,,,0.069899999,0.142468318,0,
300684,2018-12-31,2018,C26,0,化学原料及化学制品制造业,0,17.30143547,0.036115762,0.335422337,20.62246132,0.327611923,0.00337848,0.248199999,0.333333343,0.078143999,0.228304997,0.204889312,,,0.069899999,0.334916919,0,
300685,2018-12-31,2018,C27,1,医药制造业,0,18.1765213,0.095678277,0.242233366,20.52328491,0.08194001,0.00328903,0.235799998,0.333333343,0.057870999,0.180289,0.114135601,,,0.069899999,0.242233366,0,
300686,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,17.10368729,0.024230685,0.230344594,20.82382202,0.77981478,0.00145886,0.2315,0.428571433,0.039345,0.011023,0.026770851,,,0.069899999,0.109618604,0,
300687,2018-12-31,2018,I65,0,软件和信息技术服务业,0,18.37199593,0.082635224,0.191601276,20.86531448,0.270096242,0.00282977,0.164099991,0.428571433,0.040539999,0.142965004,0.053359695,,,0.069899999,0.172254264,0,
300688,2018-12-31,2018,L72,0,商务服务业,0,16.41118813,0.028579451,0.327158719,19.96625519,0.238681823,0.00815194,0.31400001,0.400000006,0.031404998,0.011417,-0.06863559,,,0.069899999,0.316499263,0,
300689,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,16.44663429,0.021126384,0.156181678,20.30386734,0.149520084,0.00205309,0.412499994,0.400000006,0.016403001,0.099073999,0.064623378,,,0.069899999,0.132456973,0,
300690,2018-12-31,2018,C30,0,非金属矿物制品业,0,16.59884453,0.01511353,0.070346661,20.791008,0.172877759,-0.00098399,0.380899996,0.333333343,0.059785999,0.093772002,0.083440512,,,0.069899999,0.070346661,0,
300691,2018-12-31,2018,C39,1,计算机、通信和其他电子设备制造业,0,18.38140678,0.067655221,0.149430871,21.07473755,0.683665216,0.00250849,0.107900001,0.333333343,0.028268,0.089518003,0.059289705,,,0.069899999,0.149430871,0,
300693,2018-12-31,2018,C38,1,电气机械及器材制造业,0,17.69302368,0.054410741,0.171143398,20.60421753,0.455842227,0.00177204,0.190300003,0.375,0.047490001,0.081169002,0.042197827,,,0.069899999,0.161568791,0,
300695,2018-12-31,2018,C36,0,汽车制造业,0,17.27127457,0.015773501,0.711220324,21.42069817,0.164719343,-0.00182566,0.361300021,0.428571433,0.029387999,0.116890997,0.070187725,,,0.069899999,0.688622475,0,
